id,loan_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,purpose,title,zip_code,dti,fico_range_low,tot_cur_bal,loan_status
68341515,8000, 36 months,11.48,263.74,1 year,RENT,50000,Source Verified,credit_card,,939xx,12.67,680,78645,Fully Paid
68373208,5525, 36 months,17.97,199.66,< 1 year,RENT,60000,Source Verified,debt_consolidation,Debt consolidation,852xx,17.58,680,72532,Charged Off
68615957,3600, 36 months,13.44,122.07,10+ years,MORTGAGE,90791.91,Source Verified,other,Other,212xx,13.03,665,102121,Fully Paid
66432783,9600, 36 months,6.49,294.19,3 years,MORTGAGE,50000,Not Verified,debt_consolidation,Debt consolidation,890xx,8.76,710,7249,Fully Paid
68566076,14225, 60 months,15.77,344.19,5 years,MORTGAGE,68000,Verified,home_improvement,Home improvement,357xx,11.33,660,140183,Fully Paid
68416017,1500, 36 months,9.17,47.82,10+ years,MORTGAGE,83000,Not Verified,major_purchase,Major purchase,383xx,22.4,675,206017,Fully Paid
68364040,24000, 60 months,16.59,591.19,10+ years,MORTGAGE,155000,Not Verified,home_improvement,Home improvement,302xx,16.89,670,297355,Fully Paid
68338558,20000, 36 months,8.49,631.26,< 1 year,MORTGAGE,80000,Source Verified,credit_card,,660xx,19.26,680,217694,Fully Paid
68485738,24800, 60 months,21.48,677.64,5 years,RENT,70000,Verified,credit_card,Credit card refinancing,802xx,14.17,680,31025,Fully Paid
68356144,35000, 36 months,18.49,1273.96,10+ years,OWN,170000,Source Verified,debt_consolidation,Debt consolidation,750xx,16.04,670,102803,Charged Off
68356094,28000, 36 months,11.99,929.87,,MORTGAGE,75000,Source Verified,debt_consolidation,Debt consolidation,672xx,11.36,660,53333,Fully Paid
68526047,21500, 36 months,18.99,788,10+ years,MORTGAGE,65000,Source Verified,debt_consolidation,Debt consolidation,895xx,30.26,670,56052,Fully Paid
68416067,10000, 36 months,12.88,336.37,3 years,RENT,160000,Verified,debt_consolidation,Debt consolidation,208xx,11.44,675,56020,Fully Paid
68486088,10400, 36 months,7.91,325.47,8 years,RENT,35620,Verified,debt_consolidation,Debt consolidation,981xx,21.46,700,19133,Fully Paid
68536675,2800, 36 months,16.59,99.26,< 1 year,RENT,29000,Not Verified,other,Other,432xx,30.92,665,10591,Fully Paid
68536374,24000, 60 months,12.88,544.61,9 years,MORTGAGE,70000,Verified,debt_consolidation,Debt consolidation,283xx,22.69,660,220602,Charged Off
68366141,24675, 60 months,18.49,633.18,9 years,RENT,75267,Verified,debt_consolidation,Debt consolidation,231xx,34.3,710,115747,Charged Off
68395998,28000, 60 months,15.77,677.49,8 years,MORTGAGE,95000,Source Verified,credit_card,Credit card refinancing,103xx,8.59,705,313058,Fully Paid
68406335,15200, 60 months,19.89,401.78,10+ years,OWN,38000,Verified,debt_consolidation,Debt consolidation,803xx,39.23,660,45063,Charged Off
68606308,5000, 36 months,7.91,156.48,2 years,MORTGAGE,300000,Source Verified,home_improvement,Home improvement,181xx,8.69,685,280120,Fully Paid
68483218,28000, 60 months,9.17,583.55,1 year,MORTGAGE,67000,Not Verified,debt_consolidation,Debt consolidation,346xx,28.1,690,314873,Charged Off
68615819,10000, 36 months,8.49,315.63,5 years,MORTGAGE,50000,Source Verified,debt_consolidation,Debt consolidation,331xx,21.75,675,42153,Fully Paid
68395235,32000, 60 months,23.13,904.49,3 years,MORTGAGE,104800,Verified,home_improvement,Home improvement,720xx,14.92,710,254859,Fully Paid
68338549,10000, 36 months,9.8,321.74,3 years,RENT,78000,Source Verified,other,,920xx,12.28,685,17399,Fully Paid
68614823,18625, 36 months,13.44,631.51,10+ years,MORTGAGE,44400,Verified,debt_consolidation,Debt consolidation,379xx,7.78,680,126799,Charged Off
68356082,6000, 36 months,7.49,186.61,10+ years,MORTGAGE,110000,Not Verified,debt_consolidation,Debt consolidation,917xx,18.8,710,554143,Fully Paid
68414285,15000, 36 months,10.78,489.52,10+ years,RENT,48000,Not Verified,debt_consolidation,Debt consolidation,809xx,33.6,705,46702,Fully Paid
68376080,5000, 36 months,10.78,163.18,10+ years,RENT,36000,Verified,other,Other,891xx,24.03,745,27948,Fully Paid
68445816,15000, 36 months,6,371.2,10+ years,MORTGAGE,125000,Verified,debt_consolidation,Debt consolidation,622xx,23.15,695,441971,Fully Paid
68406347,15000, 36 months,15.77,525.66,10+ years,MORTGAGE,80350,Not Verified,debt_consolidation,Debt consolidation,762xx,26.88,710,134828,Fully Paid
68563262,35000, 60 months,10.78,757.16,10+ years,OWN,118000,Source Verified,credit_card,Credit card refinancing,801xx,20.47,720,487007,Fully Paid
68566048,15000, 36 months,9.17,478.19,10+ years,RENT,90509,Source Verified,debt_consolidation,Debt consolidation,927xx,6.27,710,34766,Fully Paid
68576761,3000, 36 months,10.78,97.91,,MORTGAGE,48650,Verified,debt_consolidation,Debt consolidation,605xx,10.11,675,9985,Fully Paid
68356041,12000, 60 months,14.85,284.54,8 years,RENT,40000,Source Verified,debt_consolidation,Debt consolidation,104xx,13.62,700,8438,Charged Off
68586010,18000, 60 months,11.99,400.31,10+ years,MORTGAGE,150000,Not Verified,debt_consolidation,Debt consolidation,855xx,17.39,670,285254,Fully Paid
68396021,5000, 36 months,12.88,168.19,7 years,MORTGAGE,59000,Source Verified,debt_consolidation,Debt consolidation,606xx,3.82,660,213802,Fully Paid
68386126,10000, 36 months,6.99,308.73,10+ years,MORTGAGE,80000,Not Verified,credit_card,Credit card refinancing,021xx,11.28,745,269731,Fully Paid
68435931,20000, 60 months,13.99,465.27,6 years,MORTGAGE,65000,Source Verified,debt_consolidation,Debt consolidation,750xx,14.31,675,94842,Fully Paid
68595815,35000, 60 months,11.48,769.39,10+ years,MORTGAGE,117000,Verified,debt_consolidation,Debt consolidation,200xx,27.81,685,306931,Charged Off
68496208,8000, 36 months,7.91,250.36,8 years,MORTGAGE,110000,Not Verified,debt_consolidation,Debt consolidation,774xx,22.32,725,271706,Fully Paid
68466053,6000, 36 months,15.77,210.27,1 year,OWN,26000,Source Verified,other,Other,787xx,24.52,660,10724,Fully Paid
68406322,8000, 36 months,5.32,240.92,1 year,MORTGAGE,113000,Not Verified,credit_card,Credit card refinancing,088xx,10.44,730,205488,Fully Paid
68486452,9000, 36 months,11.99,298.89,2 years,RENT,41000,Not Verified,credit_card,Credit card refinancing,852xx,34.95,715,131946,Fully Paid
68546503,35000, 36 months,7.49,1088.56,10+ years,MORTGAGE,210000,Verified,debt_consolidation,Debt consolidation,079xx,21.9,705,489743,Fully Paid
68485590,12000, 60 months,11.99,266.88,2 years,MORTGAGE,45000,Verified,debt_consolidation,Debt consolidation,853xx,15.07,750,157859,Charged Off
68576813,21000, 60 months,19.48,550.32,9 years,MORTGAGE,79500,Verified,credit_card,Debt consolidation,170xx,16.91,695,98994,Fully Paid
68423491,6400, 36 months,14.85,221.39,5 years,RENT,45000,Source Verified,debt_consolidation,Debt consolidation,930xx,18.53,755,44257,Fully Paid
68505948,12000, 36 months,11.48,395.6,10+ years,MORTGAGE,36000,Verified,debt_consolidation,Debt consolidation,452xx,23.26,705,87328,Fully Paid
67908510,15000, 36 months,11.48,494.5,3 years,MORTGAGE,60000,Verified,debt_consolidation,Debt consolidation,605xx,24.32,690,190532,Fully Paid
68424510,16000, 60 months,18.49,410.58,10+ years,MORTGAGE,97200,Not Verified,debt_consolidation,Debt consolidation,463xx,29.73,675,283228,Charged Off
66492498,22000, 36 months,6.99,679.2,2 years,RENT,75000,Not Verified,debt_consolidation,Debt consolidation,021xx,22.79,725,130329,Fully Paid
68576908,30000, 36 months,8.49,946.89,10+ years,MORTGAGE,160300,Source Verified,credit_card,Credit card refinancing,208xx,28.48,705,639911,Fully Paid
68486448,18000, 36 months,5.32,542.07,5 years,MORTGAGE,415000,Verified,credit_card,Credit card refinancing,303xx,8.59,770,446237,Fully Paid
68436134,5500, 36 months,11.99,182.66,10+ years,MORTGAGE,135000,Verified,home_improvement,Home improvement,113xx,20.06,660,390368,Charged Off
68132605,10000, 36 months,9.17,318.79,10+ years,MORTGAGE,40000,Not Verified,debt_consolidation,Debt consolidation,301xx,15.12,695,87725,Fully Paid
68475809,10000, 36 months,13.99,341.73,10+ years,RENT,35000,Source Verified,credit_card,Credit card refinancing,027xx,29.01,660,33835,Charged Off
68356025,31500, 36 months,10.78,1028,10+ years,MORTGAGE,145000,Not Verified,debt_consolidation,Debt consolidation,601xx,29.82,720,266869,Fully Paid
66210290,20000, 36 months,9.17,637.58,10+ years,RENT,57500,Verified,credit_card,Credit card refinancing,921xx,12.06,695,23021,Fully Paid
68606218,3600, 36 months,14.85,124.54,10+ years,OWN,41200,Verified,medical,Medical expenses,782xx,34.66,665,178207,Fully Paid
68595977,25000, 36 months,6.49,766.12,10+ years,MORTGAGE,52000,Not Verified,credit_card,Credit card refinancing,474xx,27.03,725,148465,Fully Paid
68366190,24000, 60 months,9.17,500.19,10+ years,MORTGAGE,85000,Not Verified,debt_consolidation,Debt consolidation,080xx,11.66,770,492904,Fully Paid
68593963,22950, 36 months,17.97,829.36,8 years,OWN,115000,Not Verified,debt_consolidation,Debt consolidation,077xx,10.66,690,405774,Fully Paid
68496235,35000, 36 months,12.88,1177.27,10+ years,RENT,145000,Source Verified,credit_card,Credit card refinancing,949xx,13.25,670,143744,Fully Paid
67939980,3600, 36 months,7.91,112.67,6 years,MORTGAGE,51000,Source Verified,car,Car financing,230xx,12.92,690,22877,Fully Paid
68596084,18000, 36 months,9.8,579.13,2 years,MORTGAGE,45000,Not Verified,major_purchase,Major purchase,952xx,21.39,730,217320,Fully Paid
68406365,15000, 36 months,17.27,536.81,5 years,RENT,55000,Verified,other,Other,220xx,33.86,665,49260,Fully Paid
68436065,28000, 36 months,15.77,981.23,10+ years,MORTGAGE,90000,Verified,debt_consolidation,Debt consolidation,069xx,11.12,665,50831,Fully Paid
68396086,25000, 60 months,14.85,592.79,10+ years,MORTGAGE,64000,Verified,debt_consolidation,Debt consolidation,361xx,33.38,690,280618,Charged Off
68406357,3850, 36 months,21.48,146,4 years,RENT,88000,Source Verified,home_improvement,Home improvement,112xx,6.23,715,9511,Charged Off
68595945,35000, 60 months,14.85,829.9,9 years,RENT,110000,Source Verified,debt_consolidation,Debt consolidation,950xx,4.64,700,36515,Fully Paid
68415996,9000, 36 months,9.17,286.92,10+ years,RENT,62000,Source Verified,credit_card,Credit card refinancing,770xx,19.32,660,46300,Fully Paid
68525921,35000, 36 months,14.85,1210.72,7 years,MORTGAGE,100000,Source Verified,home_improvement,Home improvement,890xx,26.47,740,486116,Fully Paid
66582180,7000, 36 months,8.49,220.95,10+ years,MORTGAGE,41700,Source Verified,debt_consolidation,Debt consolidation,473xx,18.33,670,106314,Fully Paid
68406437,4500, 36 months,13.99,153.78,10+ years,MORTGAGE,140000,Source Verified,home_improvement,Home improvement,338xx,9.65,680,125643,Fully Paid
68505908,8000, 36 months,11.48,263.74,5 years,MORTGAGE,125000,Not Verified,home_improvement,Home improvement,900xx,9.37,665,476709,Fully Paid
67998182,20550, 60 months,18.49,527.33,2 years,MORTGAGE,70000,Verified,debt_consolidation,Debt consolidation,930xx,27.88,690,353912,Fully Paid
68606319,30000, 60 months,18.49,769.83,10+ years,MORTGAGE,210000,Not Verified,debt_consolidation,Debt consolidation,234xx,18.97,675,331717,Charged Off
68475953,9000, 36 months,5.32,271.04,10+ years,OWN,100000,Not Verified,other,Other,853xx,18.16,730,56161,Fully Paid
68546306,35000, 36 months,16.59,1240.72,2 years,MORTGAGE,80000,Source Verified,debt_consolidation,Debt consolidation,640xx,17.39,685,251093,Fully Paid
68496178,18000, 60 months,9.17,375.14,8 years,MORTGAGE,127000,Not Verified,home_improvement,Home improvement,220xx,18.68,805,822343,Fully Paid
68515577,35000, 36 months,7.49,1088.56,3 years,MORTGAGE,135000,Not Verified,house,Home buying,105xx,18.15,690,452429,Charged Off
68576582,24000, 36 months,5.32,722.76,10+ years,MORTGAGE,120000,Not Verified,debt_consolidation,Debt consolidation,217xx,23.2,705,325476,Fully Paid
67948682,12000, 60 months,12.88,272.31,10+ years,MORTGAGE,47000,Not Verified,debt_consolidation,Debt consolidation,298xx,33.78,705,93861,Charged Off
68356055,7000, 36 months,10.78,228.45,10+ years,MORTGAGE,55000,Verified,debt_consolidation,Debt consolidation,853xx,23.19,710,165943,Fully Paid
68615915,4000, 36 months,11.48,131.87,10+ years,MORTGAGE,54704,Verified,other,Other,729xx,27.34,705,159484,Fully Paid
68566047,20000, 60 months,14.85,474.23,< 1 year,MORTGAGE,155000,Not Verified,major_purchase,Major purchase,980xx,2.24,670,76013,Charged Off
68386178,25000, 60 months,26.99,763.24,10+ years,MORTGAGE,62000,Verified,debt_consolidation,Debt consolidation,775xx,28.82,670,370962,Charged Off
68506008,7775, 36 months,6.49,238.27,9 years,MORTGAGE,40000,Verified,credit_card,Credit card refinancing,441xx,13.41,750,87545,Fully Paid
68486178,10000, 36 months,14.85,345.92,10+ years,RENT,45000,Source Verified,debt_consolidation,Debt consolidation,404xx,31.04,660,41810,Fully Paid
68576525,13350, 36 months,12.88,449.05,3 years,MORTGAGE,37500,Source Verified,debt_consolidation,Debt consolidation,494xx,12.74,675,154432,Charged Off
68525431,17500, 60 months,19.48,458.6,10+ years,MORTGAGE,35000,Not Verified,debt_consolidation,Debt consolidation,462xx,35.12,665,23814,Charged Off
68546361,9600, 36 months,9.17,306.04,< 1 year,RENT,31000,Not Verified,debt_consolidation,Debt consolidation,151xx,18.97,660,27125,Charged Off
68425237,10000, 36 months,10.78,326.35,10+ years,RENT,120000,Verified,debt_consolidation,Debt consolidation,921xx,14.61,665,49852,Fully Paid
68516016,5575, 36 months,15.77,195.37,,MORTGAGE,24000,Verified,credit_card,Credit card refinancing,562xx,32.9,660,125434,Fully Paid
68425959,7100, 36 months,13.44,240.74,2 years,RENT,82000,Not Verified,debt_consolidation,Debt consolidation,435xx,22.04,665,114936,Fully Paid
68596033,9000, 36 months,8.49,284.07,9 years,MORTGAGE,90000,Source Verified,credit_card,Credit card refinancing,953xx,8.2,675,34260,Fully Paid
68505954,7000, 36 months,8.49,220.95,6 years,OWN,50000,Verified,credit_card,Credit card refinancing,585xx,25.18,665,40947,Fully Paid
68615828,10850, 36 months,18.49,394.93,10+ years,MORTGAGE,47000,Verified,home_improvement,Home improvement,945xx,0,795,341976,Fully Paid
68356087,25000, 60 months,17.97,634.43,< 1 year,RENT,55000,Not Verified,credit_card,Credit card refinancing,980xx,26.64,720,91661,Fully Paid
68536436,20000, 36 months,6.49,612.89,10+ years,MORTGAGE,65000,Verified,debt_consolidation,Debt consolidation,840xx,14.18,730,235976,Fully Paid
68403384,12000, 36 months,10.78,391.62,2 years,MORTGAGE,30000,Source Verified,debt_consolidation,Debt consolidation,767xx,14.4,710,8024,Fully Paid
68445890,10000, 36 months,11.48,329.67,6 years,RENT,35000,Source Verified,credit_card,Credit card refinancing,891xx,25.89,670,35151,Fully Paid
68586548,28000, 60 months,17.27,699.95,3 years,MORTGAGE,80000,Not Verified,debt_consolidation,Debt consolidation,852xx,37.32,665,270119,Charged Off
68615869,5000, 36 months,6.49,153.23,1 year,RENT,38000,Not Verified,debt_consolidation,Debt consolidation,112xx,16.36,765,92692,Fully Paid
66470295,12000, 36 months,8.49,378.76,9 years,MORTGAGE,100000,Source Verified,debt_consolidation,Debt consolidation,641xx,11.76,675,154837,Fully Paid
68606340,4000, 36 months,7.91,125.18,10+ years,RENT,41027,Source Verified,debt_consolidation,Debt consolidation,770xx,24.98,685,20854,Charged Off
68546635,28000, 36 months,7.91,876.26,6 years,RENT,150000,Source Verified,debt_consolidation,Debt consolidation,105xx,11.51,700,90945,Fully Paid
68545888,15000, 60 months,18.49,384.92,7 years,RENT,64000,Verified,debt_consolidation,Debt consolidation,117xx,33.13,700,129761,Charged Off
68505484,10000, 36 months,9.17,318.79,9 years,RENT,52000,Not Verified,debt_consolidation,Debt consolidation,700xx,22.92,705,26840,Fully Paid
68425893,3000, 36 months,12.88,100.91,4 years,RENT,40000,Source Verified,credit_card,Credit card refinancing,606xx,8.16,745,6290,Fully Paid
68576598,17000, 60 months,11.48,373.71,9 years,OWN,70000,Not Verified,credit_card,Credit card refinancing,560xx,17.21,705,149553,Fully Paid
68445945,5200, 36 months,9.17,165.78,5 years,MORTGAGE,51000,Source Verified,car,Car financing,317xx,20.21,695,138597,Fully Paid
66220548,5400, 36 months,6.49,165.49,10+ years,MORTGAGE,50000,Not Verified,car,Car financing,850xx,5.74,725,350809,Fully Paid
68252717,8000, 36 months,11.48,263.74,1 year,OWN,42000,Verified,credit_card,Credit card refinancing,906xx,17.23,680,64157,Fully Paid
68496272,10800, 60 months,17.27,269.98,3 years,MORTGAGE,45000,Not Verified,debt_consolidation,Debt consolidation,350xx,35.84,700,182384,Fully Paid
66443149,8000, 36 months,7.91,250.36,9 years,MORTGAGE,86000,Source Verified,debt_consolidation,Debt consolidation,086xx,14.5,680,268981,Fully Paid
68396196,35000, 60 months,11.99,778.38,2 years,MORTGAGE,310250,Source Verified,debt_consolidation,Debt consolidation,231xx,15.25,745,877417,Charged Off
68596079,4800, 36 months,9.17,153.02,10+ years,MORTGAGE,133760,Not Verified,other,Other,800xx,25.16,670,219653,Fully Paid
68606085,7200, 36 months,7.91,225.33,< 1 year,RENT,36000,Source Verified,credit_card,Credit card refinancing,130xx,12.62,665,26269,Fully Paid
68486325,17025, 60 months,17.97,432.05,10+ years,MORTGAGE,38000,Verified,debt_consolidation,Debt consolidation,433xx,23.86,675,107199,Charged Off
68394263,30000, 60 months,18.49,769.83,< 1 year,MORTGAGE,110000,Verified,debt_consolidation,Debt consolidation,015xx,32.78,695,338390,Charged Off
68435907,26000, 60 months,15.77,629.1,2 years,MORTGAGE,138000,Source Verified,debt_consolidation,Debt consolidation,592xx,16.43,675,270528,Charged Off
68506082,2500, 36 months,8.49,78.91,8 years,MORTGAGE,38000,Not Verified,debt_consolidation,Debt consolidation,762xx,28.11,705,13873,Fully Paid
68486366,15000, 36 months,9.17,478.19,4 years,RENT,65000,Not Verified,credit_card,Credit card refinancing,902xx,13.7,660,34820,Fully Paid
68436122,9000, 36 months,13.44,305.16,4 years,OWN,29600,Verified,home_improvement,Home improvement,191xx,26.97,660,118689,Fully Paid
68525913,15000, 36 months,6.49,459.67,2 years,RENT,90000,Not Verified,vacation,Vacation,891xx,14.24,810,70710,Fully Paid
68425906,14425, 36 months,17.97,521.29,10+ years,OWN,59304,Verified,debt_consolidation,Debt consolidation,352xx,12.93,660,33836,Charged Off
68355971,6400, 36 months,11.48,210.99,1 year,RENT,29000,Verified,other,Other,338xx,21.56,705,26154,Fully Paid
68356170,8000, 36 months,10.78,261.08,10+ years,OWN,30000,Source Verified,debt_consolidation,Debt consolidation,558xx,26.71,660,12505,Fully Paid
68526025,12000, 36 months,14.85,415.11,< 1 year,RENT,80000,Source Verified,debt_consolidation,Debt consolidation,926xx,31.37,665,92120,Fully Paid
68425838,14075, 36 months,13.99,480.99,10+ years,RENT,32000,Verified,credit_card,Credit card refinancing,537xx,18.23,675,18582,Fully Paid
68415987,12000, 36 months,6.99,370.48,1 year,RENT,76000,Not Verified,debt_consolidation,Debt consolidation,941xx,4.26,705,67956,Fully Paid
68386051,30000, 36 months,7.49,933.05,10+ years,MORTGAGE,160630,Source Verified,credit_card,Credit card refinancing,606xx,19.87,735,356321,Fully Paid
68615544,14000, 36 months,11.99,464.94,1 year,MORTGAGE,90000,Not Verified,debt_consolidation,Debt consolidation,472xx,24.15,685,286516,Fully Paid
68396177,35000, 60 months,11.99,778.38,10+ years,MORTGAGE,130000,Source Verified,debt_consolidation,Debt consolidation,464xx,18.91,725,196093,Charged Off
68525964,26575, 36 months,10.78,867.27,10+ years,MORTGAGE,80900,Verified,debt_consolidation,Debt consolidation,481xx,31.55,730,120985,Charged Off
68615829,30000, 36 months,10.78,979.04,10+ years,MORTGAGE,89775,Source Verified,credit_card,Credit card refinancing,112xx,21.44,660,60731,Fully Paid
68546713,28000, 60 months,15.77,677.49,3 years,MORTGAGE,105000,Source Verified,debt_consolidation,Debt consolidation,085xx,31.83,710,111836,Charged Off
68356157,30000, 60 months,12.88,680.76,10+ years,MORTGAGE,77045,Verified,credit_card,Credit card refinancing,239xx,21.73,705,189557,Charged Off
68496345,18000, 60 months,13.99,418.74,1 year,MORTGAGE,80000,Verified,home_improvement,Home improvement,282xx,13.46,700,18756,Fully Paid
68366277,28000, 36 months,6.99,864.44,10+ years,MORTGAGE,135000,Not Verified,credit_card,Credit card refinancing,322xx,34.81,750,722635,Fully Paid
68415965,2000, 36 months,10.78,65.27,5 years,OWN,76000,Not Verified,home_improvement,Home improvement,657xx,18.84,680,78974,Fully Paid
68526081,19500, 36 months,9.8,627.39,10+ years,MORTGAGE,90000,Verified,debt_consolidation,Debt consolidation,431xx,10.17,740,133598,Charged Off
68425805,11875, 60 months,15.77,287.33,10+ years,OWN,43000,Source Verified,debt_consolidation,Debt consolidation,392xx,26.96,695,41042,Charged Off
68466122,25000, 36 months,7.49,777.55,10+ years,MORTGAGE,99413,Not Verified,credit_card,Credit card refinancing,453xx,19.17,710,171071,Fully Paid
68413334,8000, 36 months,11.48,263.74,10+ years,RENT,50000,Verified,debt_consolidation,Debt consolidation,554xx,34.14,690,52785,Fully Paid
68606289,5000, 36 months,9.17,159.4,10+ years,MORTGAGE,39000,Not Verified,home_improvement,Home improvement,301xx,14.66,700,174739,Fully Paid
68355510,25000, 36 months,6.99,771.82,< 1 year,MORTGAGE,90000,Not Verified,credit_card,Credit card refinancing,210xx,17.03,705,55293,Fully Paid
68355998,8000, 36 months,13.99,273.39,10+ years,MORTGAGE,38000,Verified,credit_card,Credit card refinancing,217xx,31.81,660,114730,Fully Paid
68615884,17000, 36 months,8.49,536.57,9 years,MORTGAGE,90000,Source Verified,credit_card,Credit card refinancing,956xx,12.2,675,35604,Fully Paid
68476039,5000, 36 months,7.91,156.48,10+ years,MORTGAGE,50000,Not Verified,debt_consolidation,Debt consolidation,167xx,25.85,745,292247,Fully Paid
68505898,8000, 36 months,8.49,252.51,< 1 year,MORTGAGE,105000,Source Verified,credit_card,Credit card refinancing,212xx,19.71,665,599353,Fully Paid
68445962,9000, 36 months,6.99,277.86,10+ years,MORTGAGE,75000,Not Verified,debt_consolidation,Debt consolidation,984xx,19.7,735,456043,Fully Paid
68536689,4800, 36 months,13.44,162.76,2 years,RENT,70000,Verified,debt_consolidation,Debt consolidation,104xx,20.77,670,46313,Fully Paid
68385884,16550, 36 months,19.48,610.69,8 years,RENT,46000,Verified,small_business,Business,334xx,21.84,720,109176,Charged Off
68435340,10000, 60 months,11.99,222.4,10+ years,MORTGAGE,50000,Not Verified,debt_consolidation,Debt consolidation,388xx,15.55,685,147038,Charged Off
68576268,3200, 36 months,12.88,107.64,4 years,RENT,12000,Verified,credit_card,Credit card refinancing,802xx,13.6,665,17652,Fully Paid
68375990,21825, 36 months,7.91,683.02,10+ years,MORTGAGE,80000,Not Verified,debt_consolidation,Debt consolidation,103xx,29.35,775,396406,Fully Paid
68406424,14000, 60 months,11.99,311.36,8 years,MORTGAGE,75000,Not Verified,credit_card,Credit card refinancing,159xx,34.64,670,159362,Charged Off
68505979,25000, 60 months,13.44,574.48,8 years,RENT,104000,Verified,debt_consolidation,Debt consolidation,920xx,24.55,725,82416,Charged Off
68386015,28000, 36 months,5.32,843.22,1 year,MORTGAGE,265000,Source Verified,home_improvement,Home improvement,554xx,9.49,720,454447,Fully Paid
68475955,11000, 36 months,5.32,331.27,4 years,RENT,50000,Not Verified,credit_card,Credit card refinancing,925xx,16.32,690,29065,Fully Paid
68386108,7850, 36 months,17.27,280.93,1 year,RENT,52625,Verified,debt_consolidation,Debt consolidation,921xx,7.18,675,13627,Fully Paid
68536580,7075, 36 months,17.97,255.68,1 year,RENT,20000,Verified,small_business,Business,112xx,10.73,725,5241,Fully Paid
68396126,8000, 36 months,10.78,261.08,< 1 year,RENT,54000,Not Verified,credit_card,Credit card refinancing,104xx,28.1,705,70160,Fully Paid
68466084,28500, 36 months,17.97,1029.92,< 1 year,MORTGAGE,75000,Source Verified,debt_consolidation,Debt consolidation,662xx,27.11,705,221302,Fully Paid
68394500,13000, 36 months,5.32,391.5,4 years,MORTGAGE,76000,Not Verified,other,Other,018xx,7.47,755,372061,Fully Paid
67266487,3600, 36 months,15.77,126.16,10+ years,RENT,106000,Verified,moving,Moving and relocation,070xx,12.94,700,48162,Fully Paid
68386097,35000, 60 months,22.45,975.64,< 1 year,MORTGAGE,160000,Source Verified,home_improvement,Home improvement,727xx,18.74,685,390933,Charged Off
68386172,10000, 36 months,10.78,326.35,10+ years,RENT,136000,Source Verified,other,Other,917xx,12.94,690,67585,Fully Paid
68466005,8600, 36 months,9.17,274.16,10+ years,MORTGAGE,42190,Not Verified,debt_consolidation,Debt consolidation,350xx,28.76,695,31162,Charged Off
68583217,13000, 36 months,8.49,410.32,3 years,MORTGAGE,70000,Not Verified,debt_consolidation,Debt consolidation,346xx,21.21,675,272238,Fully Paid
68595029,5000, 36 months,11.99,166.05,1 year,RENT,35000,Source Verified,debt_consolidation,Debt consolidation,300xx,27.9,670,51815,Fully Paid
68386156,28100, 36 months,17.27,1005.63,10+ years,OWN,160000,Source Verified,credit_card,Credit card refinancing,114xx,14.97,690,64869,Fully Paid
68366301,25000, 36 months,6.49,766.12,,MORTGAGE,80000,Not Verified,debt_consolidation,Debt consolidation,344xx,17.11,705,210290,Fully Paid
68445831,14000, 60 months,18.49,359.26,,OWN,32000,Verified,credit_card,Credit card refinancing,486xx,29.29,740,83963,Charged Off
68516081,25000, 60 months,15.77,604.91,10+ years,RENT,143200,Source Verified,debt_consolidation,Debt consolidation,985xx,31.8,710,151438,Charged Off
68526082,15000, 36 months,12.88,504.55,10+ years,MORTGAGE,46000,Verified,credit_card,Credit card refinancing,330xx,29.79,680,207331,Fully Paid
67368199,19350, 60 months,17.27,483.72,< 1 year,MORTGAGE,75000,Not Verified,credit_card,Credit card refinancing,243xx,33.54,675,221324,Fully Paid
68546600,10000, 36 months,25.09,398.08,4 years,RENT,110000,Source Verified,medical,Medical expenses,912xx,11.83,660,28194,Fully Paid
68356101,33550, 60 months,16.59,826.43,5 years,OWN,144000,Source Verified,debt_consolidation,Debt consolidation,921xx,32.18,680,64210,Late (16-30 days)
68496269,24000, 60 months,21.48,655.78,,MORTGAGE,57774,Verified,credit_card,Credit card refinancing,606xx,24.05,695,205995,Charged Off
68486459,5000, 36 months,9.17,159.4,6 years,RENT,24000,Source Verified,debt_consolidation,Debt consolidation,967xx,14.75,725,14573,Fully Paid
68546435,18000, 60 months,10.78,389.4,10+ years,MORTGAGE,98000,Not Verified,debt_consolidation,Debt consolidation,360xx,2.78,740,488765,Charged Off
68526023,24000, 36 months,7.91,751.08,2 years,MORTGAGE,95000,Not Verified,credit_card,Credit card refinancing,787xx,9.8,695,426221,Fully Paid
68565889,9500, 36 months,7.49,295.47,10+ years,MORTGAGE,49000,Not Verified,debt_consolidation,Debt consolidation,240xx,12.69,715,143852,Fully Paid
68546252,7500, 36 months,6.49,229.84,< 1 year,RENT,75000,Source Verified,debt_consolidation,Debt consolidation,921xx,17.31,680,38951,Fully Paid
67918285,14000, 60 months,13.99,325.69,< 1 year,RENT,36000,Not Verified,debt_consolidation,Debt consolidation,441xx,33.47,670,28237,Fully Paid
66666489,18000, 60 months,14.85,426.81,1 year,RENT,49535,Verified,debt_consolidation,Debt consolidation,028xx,26.01,685,40889,Fully Paid
68341514,12000, 36 months,11.48,395.6,1 year,RENT,125000,Source Verified,debt_consolidation,,900xx,13.82,685,50009,Fully Paid
68565646,13000, 60 months,14.85,308.25,1 year,RENT,42000,Verified,debt_consolidation,Debt consolidation,386xx,30.64,705,55660,Charged Off
